TransactionID,Amount,CustomerID,TransactionAmount,AnomalyScore,FraudIndicator,Category,Timestamp,MerchantID,Name,Age,Address,AccountBalance,LastLogin,SuspiciousFlag,MerchantName,Location,Amount_Diff
373,71.95418453277574,1825,77.0163722859036,0.5466640066642461,0,Other,2022-01-16 12:00:00,2923,Customer 1825,54,Address 1825,4886.010824613629,2024-04-04,0,Merchant 2923,Location 2923,5.0621877531278585
374,74.94314154163287,1967,88.1879998273516,0.5092080013671066,0,Travel,2022-01-16 13:00:00,2978,Customer 1967,21,Address 1967,1188.9529915815351,2024-08-24,0,Merchant 2978,Location 2978,13.244858285718735
375,29.137192085767744,1914,49.654678943224354,0.4006211268586439,0,Retail,2022-01-16 14:00:00,2497,Customer 1914,18,Address 1914,6131.253862602764,2024-07-02,0,Merchant 2497,Location 2497,20.51748685745661
376,30.412437389916438,1311,13.28764210371413,0.4110693200572858,0,Food,2022-01-16 15:00:00,2645,Customer 1311,25,Address 1311,9253.478916937507,2022-11-07,0,Merchant 2645,Location 2645,17.124795286202307
377,94.34946872070527,1416,79.80653967411521,0.6580933392057444,0,Online,2022-01-16 16:00:00,2175,Customer 1416,21,Address 1416,9375.112085436744,2023-02-20,0,Merchant 2175,Location 2175,14.54292904659006
378,25.562897726593995,1586,43.597486396286506,0.3731622790520421,0,Food,2022-01-16 17:00:00,2477,Customer 1586,40,Address 1586,4726.937230596973,2023-08-09,0,Merchant 2477,Location 2477,18.03458866969251
379,95.69370268467728,1482,50.65348135200409,0.5256057278248182,0,Online,2022-01-16 18:00:00,2412,Customer 1482,26,Address 1482,2076.8077958585536,2023-04-27,0,Merchant 2412,Location 2412,45.040221332673184
380,35.73345140902997,1400,20.487632435112,0.6095947677499761,0,Other,2022-01-16 19:00:00,2617,Customer 1400,60,Address 1400,8314.951074449971,2023-02-04,0,Merchant 2617,Location 2617,15.245818973917967
381,60.52724778740764,1764,29.464748047988685,0.8882806622102359,0,Online,2022-01-16 20:00:00,2767,Customer 1764,49,Address 1764,7695.154348220063,2024-02-03,0,Merchant 2767,Location 2767,31.062499739418953
382,16.55367815863712,1397,78.81163469564767,0.4077261993297481,0,Food,2022-01-16 21:00:00,2941,Customer 1397,35,Address 1397,9060.932373148074,2023-02-01,0,Merchant 2941,Location 2941,62.25795653701055
383,27.254337830091647,1423,47.17712118879283,0.3316617184053101,0,Other,2022-01-16 22:00:00,2862,Customer 1423,40,Address 1423,7025.452026763664,2023-02-27,0,Merchant 2862,Location 2862,19.922783358701185
384,31.80425218452422,1516,96.6389149336172,0.3798793049355229,0,Other,2022-01-16 23:00:00,2635,Customer 1516,41,Address 1516,8658.737447150934,2023-05-31,0,Merchant 2635,Location 2635,64.83466274909298
385,55.76476528750271,1180,49.53962600618495,0.6710949995552724,0,Online,2022-01-17 00:00:00,2265,Customer 1180,59,Address 1180,8645.383185655746,2022-06-29,0,Merchant 2265,Location 2265,6.225139281317759
386,72.91097613446743,1750,77.12273560023978,0.2029273666653296,0,Food,2022-01-17 01:00:00,2814,Customer 1750,36,Address 1750,8128.690436376383,2024-01-20,0,Merchant 2814,Location 2814,4.211759465772346
387,71.02737815902991,1836,98.86850261177064,0.3369032333058752,0,Retail,2022-01-17 02:00:00,2188,Customer 1836,47,Address 1836,4018.773274033155,2024-04-15,0,Merchant 2188,Location 2188,27.84112445274073
388,25.85006970131933,1433,75.98942995326075,0.4087914562083208,0,Travel,2022-01-17 03:00:00,2817,Customer 1433,55,Address 1433,6991.289066546222,2023-03-09,0,Merchant 2817,Location 2817,50.139360251941426
389,94.52284775775556,1645,34.18003279084542,0.3017852440059573,0,Travel,2022-01-17 04:00:00,2399,Customer 1645,60,Address 1645,2989.523513506344,2023-10-07,0,Merchant 2399,Location 2399,60.34281496691014
390,71.88748429042212,1108,93.19802228295498,0.7009297040106874,0,Other,2022-01-17 05:00:00,2548,Customer 1108,33,Address 1108,7794.946321991311,2022-04-18,0,Merchant 2548,Location 2548,21.310537992532858
391,60.77755146349649,1653,39.08024183730484,0.6472340686647303,0,Food,2022-01-17 06:00:00,2781,Customer 1653,49,Address 1653,7118.115328388019,2023-10-15,0,Merchant 2781,Location 2781,21.697309626191654
392,83.56995599613906,1995,93.74254728773693,0.758218468358575,0,Online,2022-01-17 07:00:00,2694,Customer 1995,38,Address 1995,2240.517799293388,2024-09-21,0,Merchant 2694,Location 2694,10.172591291597868
393,36.838900427625575,1062,85.51239290310919,0.5825710700212284,0,Retail,2022-01-17 08:00:00,2479,Customer 1062,39,Address 1062,8955.195409522166,2022-03-03,0,Merchant 2479,Location 2479,48.67349247548361
394,30.505413673611777,1802,29.309316594422505,0.3111348930426981,0,Food,2022-01-17 09:00:00,2778,Customer 1802,23,Address 1802,6791.878055912904,2024-03-12,0,Merchant 2778,Location 2778,1.196097079189272
395,15.699212220552296,1723,21.95823269228834,0.0051582175451717,0,Other,2022-01-17 10:00:00,2370,Customer 1723,22,Address 1723,3437.6970574467227,2023-12-24,0,Merchant 2370,Location 2370,6.259020471736045
396,97.54709538756718,1146,54.49466257076344,0.8742499637987547,0,Food,2022-01-17 11:00:00,2942,Customer 1146,23,Address 1146,4750.725054794199,2022-05-26,0,Merchant 2942,Location 2942,43.052432816803744
397,28.914617957341772,1150,90.38738784904037,0.8473010398309025,0,Food,2022-01-17 12:00:00,2880,Customer 1150,52,Address 1150,7476.989180248455,2022-05-30,0,Merchant 2880,Location 2880,61.47276989169859
398,40.36412587140183,1244,35.656275622613975,0.4686762984940886,0,Online,2022-01-17 13:00:00,2907,Customer 1244,46,Address 1244,8723.861426511972,2022-09-01,0,Merchant 2907,Location 2907,4.707850248787857
399,71.44717321901103,1807,53.71305743046974,0.7783585841491674,0,Retail,2022-01-17 14:00:00,2359,Customer 1807,59,Address 1807,9618.239692586712,2024-03-17,0,Merchant 2359,Location 2359,17.734115788541295
400,94.81678805829148,1345,12.078964200398689,0.6492773003309911,0,Travel,2022-01-17 15:00:00,2329,Customer 1345,52,Address 1345,7264.807041213747,2022-12-11,0,Merchant 2329,Location 2329,82.73782385789279
401,73.49337233388856,1540,11.86989716253304,0.1610102850641417,0,Online,2022-01-17 16:00:00,2933,Customer 1540,34,Address 1540,7984.455061795056,2023-06-24,0,Merchant 2933,Location 2933,61.62347517135552
402,60.43128926324833,1709,64.46677075330743,0.868924936481251,0,Other,2022-01-17 17:00:00,2968,Customer 1709,42,Address 1709,4061.519363599025,2023-12-10,0,Merchant 2968,Location 2968,4.035481490059098
403,23.412394540837305,1120,85.03298823557836,0.1298690814728298,0,Retail,2022-01-17 18:00:00,2955,Customer 1120,47,Address 1120,7450.419004134611,2022-04-30,0,Merchant 2955,Location 2955,61.62059369474105
404,60.60671051232616,1144,73.9220435199139,0.3912918746212878,0,Travel,2022-01-17 19:00:00,2755,Customer 1144,40,Address 1144,8451.465531226357,2022-05-24,0,Merchant 2755,Location 2755,13.31533300758774
405,83.55191142615169,1578,54.94551194013814,0.4430814702677387,0,Other,2022-01-17 20:00:00,2773,Customer 1578,29,Address 1578,4571.53943970017,2023-08-01,0,Merchant 2773,Location 2773,28.60639948601355
406,16.358985768519588,1586,37.19806891189177,0.4128823199735548,0,Online,2022-01-17 21:00:00,2449,Customer 1586,40,Address 1586,4726.937230596973,2023-08-09,0,Merchant 2449,Location 2449,20.83908314337218
407,28.04993891463165,1943,46.3097495781524,0.3427835466170711,0,Online,2022-01-17 22:00:00,2049,Customer 1943,26,Address 1943,1418.3050062770094,2024-07-31,0,Merchant 2049,Location 2049,18.25981066352075
408,83.24582001706487,1977,93.33582376428096,0.93154552891716,0,Food,2022-01-17 23:00:00,2288,Customer 1977,40,Address 1977,3066.436106887358,2024-09-03,0,Merchant 2288,Location 2288,10.090003747216088
409,12.826814822817395,1717,34.311791443000004,0.5852580309755736,1,Retail,2022-01-18 00:00:00,2592,Customer 1717,51,Address 1717,5002.071361994263,2023-12-18,0,Merchant 2592,Location 2592,21.484976620182607
410,25.0084947085094,1350,84.20239258527035,0.1611616254570316,0,Other,2022-01-18 01:00:00,2974,Customer 1350,49,Address 1350,3431.9397182364382,2022-12-16,0,Merchant 2974,Location 2974,59.19389787676094
411,98.3970945564576,1530,61.27777287808618,0.5144737947345454,0,Food,2022-01-18 02:00:00,2620,Customer 1530,62,Address 1530,9391.394447653209,2023-06-14,0,Merchant 2620,Location 2620,37.11932167837142
412,86.78591683383922,1814,94.17463250759084,0.5284648108863889,0,Other,2022-01-18 03:00:00,2703,Customer 1814,28,Address 1814,6484.64781184804,2024-03-24,0,Merchant 2703,Location 2703,7.388715673751619
413,98.50040705533956,1208,98.81986154027904,0.01410023789981,0,Retail,2022-01-18 04:00:00,2079,Customer 1208,64,Address 1208,8321.692175664655,2022-07-27,0,Merchant 2079,Location 2079,0.31945448493947026
414,69.88048811693454,1214,98.46506212715911,0.0304469389906831,0,Travel,2022-01-18 05:00:00,2564,Customer 1214,42,Address 1214,6807.184597663554,2022-08-02,0,Merchant 2564,Location 2564,28.58457401022457
415,58.78615442613221,1904,28.157020764165203,0.3647035788076702,0,Other,2022-01-18 06:00:00,2272,Customer 1904,36,Address 1904,4839.488862221655,2024-06-22,0,Merchant 2272,Location 2272,30.629133661967003
416,76.9300755910293,1875,55.21552027104936,0.828533445058327,0,Food,2022-01-18 07:00:00,2028,Customer 1875,56,Address 1875,6852.231767864815,2024-05-24,0,Merchant 2028,Location 2028,21.714555319979937
417,84.73217509479606,1480,10.057863646142923,0.6274631866940125,0,Food,2022-01-18 08:00:00,2638,Customer 1480,26,Address 1480,7269.75604357179,2023-04-25,0,Merchant 2638,Location 2638,74.67431144865314
418,14.19155734948768,1282,76.2766117703057,0.6267284710613488,0,Other,2022-01-18 09:00:00,2994,Customer 1282,39,Address 1282,7308.69730189397,2022-10-09,0,Merchant 2994,Location 2994,62.085054420818025
419,41.354180924006975,1109,66.2294875840379,0.1949825658110274,0,Retail,2022-01-18 10:00:00,2356,Customer 1109,63,Address 1109,8085.065244586696,2022-04-19,0,Merchant 2356,Location 2356,24.875306660030923
420,79.33627628450796,1304,38.9607820625247,0.0069085722737294,0,Retail,2022-01-18 11:00:00,2997,Customer 1304,62,Address 1304,9631.517578499512,2022-10-31,0,Merchant 2997,Location 2997,40.37549422198326
421,26.24046796545926,1906,59.356758088435065,0.1718558466600286,0,Travel,2022-01-18 12:00:00,2476,Customer 1906,47,Address 1906,8161.509839907068,2024-06-24,0,Merchant 2476,Location 2476,33.116290122975805
422,66.95973903298082,1218,70.78871654649292,0.0094157837887031,0,Travel,2022-01-18 13:00:00,2547,Customer 1218,63,Address 1218,8922.535956808442,2022-08-06,0,Merchant 2547,Location 2547,3.8289775135121005
423,17.825253318757426,1773,82.32764565165749,0.9615069742223832,0,Other,2022-01-18 14:00:00,2533,Customer 1773,24,Address 1773,1087.073831326731,2024-02-12,0,Merchant 2533,Location 2533,64.50239233290006
424,65.62243454329231,1666,89.1055138692098,0.3375821275380801,0,Retail,2022-01-18 15:00:00,2708,Customer 1666,36,Address 1666,9674.062164262285,2023-10-28,0,Merchant 2708,Location 2708,23.483079325917487
425,52.91248936316756,1708,33.55701585109611,0.5195159613350959,0,Online,2022-01-18 16:00:00,2325,Customer 1708,30,Address 1708,2877.527130943666,2023-12-09,0,Merchant 2325,Location 2325,19.35547351207145
426,54.95473462280644,1389,17.4792547126216,0.5636475976544718,0,Online,2022-01-18 17:00:00,2138,Customer 1389,61,Address 1389,1815.8344067650537,2023-01-24,0,Merchant 2138,Location 2138,37.475479910184845
427,57.04065911383756,1026,92.36977334658442,0.221038682624785,0,Travel,2022-01-18 18:00:00,2644,Customer 1026,58,Address 1026,8091.736701622896,2022-01-26,0,Merchant 2644,Location 2644,35.32911423274686
428,11.567143945631798,1293,20.79480941546964,0.6339060442714397,0,Food,2022-01-18 19:00:00,2369,Customer 1293,51,Address 1293,3955.560715841445,2022-10-20,0,Merchant 2369,Location 2369,9.227665469837842
429,50.4900697444044,1518,79.88756388926207,0.3775572655238359,0,Other,2022-01-18 20:00:00,2797,Customer 1518,19,Address 1518,1512.263352658831,2023-06-02,0,Merchant 2797,Location 2797,29.397494144857667
430,26.73357583443433,1167,77.48594613374806,0.0969676580796811,0,Retail,2022-01-18 21:00:00,2004,Customer 1167,33,Address 1167,4121.316624748486,2022-06-16,0,Merchant 2004,Location 2004,50.752370299313725
431,70.34986000122497,1713,56.42352713106991,0.668503877155413,0,Online,2022-01-18 22:00:00,2099,Customer 1713,57,Address 1713,6676.1352986076445,2023-12-14,1,Merchant 2099,Location 2099,13.926332870155058
432,82.1111607613807,1972,15.163433260690956,0.044166624020332,0,Retail,2022-01-18 23:00:00,2635,Customer 1972,39,Address 1972,6552.817252915446,2024-08-29,0,Merchant 2635,Location 2635,66.94772750068975
433,26.719047821992245,1213,66.28975654227833,0.2401035523725546,0,Retail,2022-01-19 00:00:00,2286,Customer 1213,23,Address 1213,2478.8342993715314,2022-08-01,0,Merchant 2286,Location 2286,39.57070872028608
434,31.736387333577436,1571,60.814902227196114,0.974277996904349,0,Online,2022-01-19 01:00:00,2362,Customer 1571,24,Address 1571,9122.326240080129,2023-07-25,0,Merchant 2362,Location 2362,29.078514893618678
435,23.73086258823552,1886,57.753818183479325,0.4812591323208441,0,Other,2022-01-19 02:00:00,2360,Customer 1886,37,Address 1886,9467.31225148779,2024-06-04,0,Merchant 2360,Location 2360,34.0229555952438
436,44.49934478211936,1658,88.25312681234051,0.7285287577126686,0,Travel,2022-01-19 03:00:00,2784,Customer 1658,44,Address 1658,6506.933648420445,2023-10-20,0,Merchant 2784,Location 2784,43.75378203022115
437,20.32425877023761,1155,13.179436933907718,0.8830880059666149,0,Retail,2022-01-19 04:00:00,2888,Customer 1155,61,Address 1155,4698.084283636987,2022-06-04,0,Merchant 2888,Location 2888,7.144821836329891
438,38.41693891133238,1190,79.49662316110677,0.6005404852186255,1,Food,2022-01-19 05:00:00,2675,Customer 1190,24,Address 1190,8351.891276695285,2022-07-09,0,Merchant 2675,Location 2675,41.07968424977439
439,90.96302095740636,1190,35.00140428242311,0.5237677146618158,0,Food,2022-01-19 06:00:00,2113,Customer 1190,24,Address 1190,8351.891276695285,2022-07-09,0,Merchant 2113,Location 2113,55.96161667498325
440,86.5937053715803,1175,87.64706513485294,0.281835867113636,0,Food,2022-01-19 07:00:00,2760,Customer 1175,26,Address 1175,5113.282346727997,2022-06-24,0,Merchant 2760,Location 2760,1.0533597632726384
441,59.292725283190485,1376,94.52720429262942,0.8726630093340163,0,Online,2022-01-19 08:00:00,2204,Customer 1376,53,Address 1376,5745.127918765053,2023-01-11,0,Merchant 2204,Location 2204,35.234479009438935
442,92.38660636515849,1330,91.34460458205795,0.386953239126781,0,Other,2022-01-19 09:00:00,2398,Customer 1330,63,Address 1330,8773.956940488475,2022-11-26,1,Merchant 2398,Location 2398,1.042001783100531
443,48.00091682800642,1018,97.04398304186093,0.338016679808673,0,Food,2022-01-19 10:00:00,2275,Customer 1018,28,Address 1018,2727.830524924492,2022-01-18,0,Merchant 2275,Location 2275,49.04306621385451
444,76.41250123375404,1512,35.906013786922166,0.8195610642467348,0,Retail,2022-01-19 11:00:00,2539,Customer 1512,64,Address 1512,7327.564000233736,2023-05-27,0,Merchant 2539,Location 2539,40.506487446831876
445,12.79231871756009,1704,55.91742368489551,0.2337893882020584,0,Retail,2022-01-19 12:00:00,2717,Customer 1704,23,Address 1704,1670.4930903743175,2023-12-05,0,Merchant 2717,Location 2717,43.12510496733542
446,21.93791661410581,1059,86.8363757086116,0.3686420002198971,0,Other,2022-01-19 13:00:00,2706,Customer 1059,42,Address 1059,4450.429068562766,2022-02-28,0,Merchant 2706,Location 2706,64.8984590945058
447,73.16714728850143,1608,33.6914080147524,0.7210381867523538,0,Online,2022-01-19 14:00:00,2409,Customer 1608,28,Address 1608,4084.721807054024,2023-08-31,0,Merchant 2409,Location 2409,39.47573927374903
448,62.874333971672,1240,59.631169460802525,0.0469248431029969,0,Online,2022-01-19 15:00:00,2079,Customer 1240,43,Address 1240,1883.4867347636705,2022-08-28,0,Merchant 2079,Location 2079,3.2431645108694767
449,12.95472549914229,1358,68.98309529639025,0.8766561963606543,0,Retail,2022-01-19 16:00:00,2597,Customer 1358,51,Address 1358,7039.2748357039445,2022-12-24,0,Merchant 2597,Location 2597,56.028369797247954
450,11.167088142720043,1004,85.08506109754073,0.5258094625332785,0,Other,2022-01-19 17:00:00,2184,Customer 1004,30,Address 1004,3101.509133840253,2022-01-04,0,Merchant 2184,Location 2184,73.91797295482068
451,76.89786951844191,1902,55.72748196444231,0.8466362648355847,0,Food,2022-01-19 18:00:00,2324,Customer 1902,35,Address 1902,6370.257414195333,2024-06-20,0,Merchant 2324,Location 2324,21.170387553999596
452,63.342656568436645,1775,52.93669296798137,0.7841076684132207,0,Online,2022-01-19 19:00:00,2826,Customer 1775,45,Address 1775,1770.7471891361597,2024-02-14,0,Merchant 2826,Location 2826,10.405963600455273
453,62.90008313642736,1927,52.4160660929501,0.9348507665803928,0,Other,2022-01-19 20:00:00,2893,Customer 1927,44,Address 1927,9151.596943695971,2024-07-15,0,Merchant 2893,Location 2893,10.484017043477259
454,82.94038053812939,1255,63.639157092267126,0.8019799729662566,0,Retail,2022-01-19 21:00:00,2371,Customer 1255,32,Address 1255,5672.324719130025,2022-09-12,0,Merchant 2371,Location 2371,19.301223445862263
455,58.10792253138713,1827,17.641142317760245,0.9338780219683108,0,Food,2022-01-19 22:00:00,2981,Customer 1827,21,Address 1827,4559.447920551074,2024-04-06,0,Merchant 2981,Location 2981,40.46678021362689
456,10.58886273242011,1191,13.352825271576574,0.0314172736699124,0,Retail,2022-01-19 23:00:00,2645,Customer 1191,60,Address 1191,5413.974090650807,2022-07-10,0,Merchant 2645,Location 2645,2.7639625391564646
457,73.61390202453833,1266,47.84000801700508,0.071081058330728,0,Online,2022-01-20 00:00:00,2060,Customer 1266,50,Address 1266,1773.8085062866285,2022-09-23,0,Merchant 2060,Location 2060,25.77389400753325
458,35.290104499573374,1786,12.811154127567958,0.931140005866545,0,Retail,2022-01-20 01:00:00,2625,Customer 1786,50,Address 1786,1656.961894267556,2024-02-25,0,Merchant 2625,Location 2625,22.478950372005414
459,40.22710518557125,1024,60.05883679842616,0.3161546261299969,0,Travel,2022-01-20 02:00:00,2850,Customer 1024,40,Address 1024,1795.3282266181373,2022-01-24,0,Merchant 2850,Location 2850,19.83173161285491
460,83.69207703681916,1417,23.3046139889796,0.4147382952388698,0,Retail,2022-01-20 03:00:00,2019,Customer 1417,30,Address 1417,1735.145764061658,2023-02-21,0,Merchant 2019,Location 2019,60.38746304783956
